RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1384,15610900,Thompson,770,France,Female,70,9,110738.89,1,1,0,22666.77,1
1385,15798605,Tien,686,Germany,Male,26,1,57422.62,1,1,1,79189.4,0
1386,15720463,Ho,796,France,Male,30,2,137262.71,2,1,0,62905.29,0
1387,15706232,Niu,595,France,Male,52,9,0,1,1,1,106340.66,1
1388,15790659,Sheets,701,Spain,Male,59,7,0,2,0,1,27597.59,0
1389,15723907,Lawless,712,Germany,Female,49,5,154776.42,2,0,0,196257.68,0
1390,15724944,Tien,663,France,Male,34,7,0,2,1,1,180427.24,0
1391,15746737,Eames,565,Germany,Male,59,9,69129.59,1,1,1,170705.53,0
1392,15677906,Owens,637,Spain,Female,54,5,0,1,0,1,150836.98,0
1393,15588248,Hs?,617,France,Female,28,0,0,2,1,1,7597.83,1
1394,15791006,Kodilinyechukwu,760,Germany,Female,34,6,58003.41,1,1,0,90346.1,0
1395,15678916,Kelly,512,France,Female,75,2,0,1,1,0,123304.62,0
1396,15584785,Ogochukwu,660,France,Male,37,2,97324.91,1,1,0,23291.83,0
1397,15621021,Dwyer,687,Spain,Female,40,1,0,2,1,0,8207.36,0
1398,15762455,Yeh,624,Spain,Male,33,6,66220.17,1,0,1,170819.01,0
1399,15568469,Buckley,653,France,Male,43,0,0,2,1,0,27862.58,0
1400,15657321,Arkwookerum,712,Germany,Male,27,8,113174.21,2,1,0,147261.58,0
1401,15661330,Gilbert,754,France,Male,37,6,0,1,1,1,116141.72,0
1402,15648136,Green,658,Germany,Female,28,9,152812.58,1,1,0,166682.57,0
1403,15748069,Clunie,485,France,Female,25,3,134467.26,1,1,1,113266.09,0
1404,15713655,Calabrese,720,France,Female,38,10,0,2,1,1,56229.72,1
1405,15595447,Tuan,613,Spain,Male,39,8,118201.41,1,1,0,23315.59,0
1406,15645200,Chiang,581,Germany,Female,54,2,152508.99,1,1,0,187597.98,1
1407,15654096,Johnston,779,Germany,Female,24,10,122200.31,2,1,0,43705.56,0
1408,15765537,Liang,687,Germany,Male,26,2,142721.52,1,1,1,153605.75,0
1409,15663312,Marino,494,France,Female,35,9,112727.06,2,1,0,183752.91,0
1410,15779627,Maclean,573,Germany,Male,31,0,134644.19,1,1,1,70381.49,0
1411,15602844,Niu,717,France,Male,38,7,97459.06,1,0,0,189175.71,0
1412,15755223,Tseng,692,Germany,Male,53,7,150926.99,2,0,0,119817.19,0
1413,15591628,Davies,701,Germany,Male,41,9,164046.1,1,1,0,49405.93,0
1414,15611365,Fanucci,730,France,Female,32,9,127661.69,1,0,0,60905.51,0
1415,15720662,Sholes,787,France,Female,35,1,106266.8,1,1,1,16607.15,0
1416,15808662,Krylov,624,France,Male,44,3,0,2,1,0,88407.51,0
1417,15645572,Calabresi,743,France,Female,40,6,0,1,1,0,28280.8,1
1418,15634606,Chinonyelum,634,Spain,Male,52,1,0,2,1,1,176913.42,0
1419,15706269,Willis,489,France,Female,47,8,103894.38,2,1,1,107625.46,0
1420,15663817,Y?an,713,France,Male,46,5,0,1,1,1,55701.62,0
1421,15587573,Castiglione,626,Germany,Male,27,4,115084.53,2,0,1,26907.43,0
1422,15724684,Sung,610,Spain,Male,46,5,91897.8,1,1,0,54394.28,0
1423,15745201,Frewin,612,France,Female,43,4,139496.35,2,1,1,77128.23,0
1424,15759751,Tsui,483,France,Male,48,1,0,2,1,1,110059.38,0
1425,15762169,Bergman,556,Germany,Male,37,9,145018.64,2,1,0,90928.02,1
1426,15640686,Greco,700,France,Male,46,5,95872.86,1,1,0,98273.01,1
1427,15627697,Alekseyeva,662,France,Male,34,2,0,2,0,1,21497.27,0
1428,15617982,Pirozzi,661,Spain,Female,42,3,0,2,1,0,35989.41,0
1429,15806360,Hou,609,France,Male,41,6,0,1,0,1,112585.19,0
1430,15706131,Logan,621,Spain,Female,37,9,83061.26,2,1,0,9170.54,0
1431,15709621,Wan,662,France,Male,31,3,0,2,0,1,27731.05,0
1432,15652469,Nevels,699,France,Male,27,1,0,2,1,0,93003.21,0
1433,15768151,Romano,514,Germany,Female,45,3,109032.23,1,0,1,155407.21,1
1434,15786905,Russo,749,Germany,Female,40,8,141782.57,2,0,0,86333.63,0
1435,15779809,Giordano,655,France,Male,44,8,87471.63,1,0,1,188593.98,0
1436,15656613,McGregor,646,France,Female,34,3,131283.11,1,0,0,130500.65,0
1437,15703820,Endrizzi,552,France,Male,42,9,133701.07,2,1,0,101069.71,1
1438,15718912,Hsueh,608,Germany,Female,44,5,126147.84,1,0,1,132424.69,1
1439,15692918,Hsing,604,Germany,Male,36,10,113546.3,1,1,1,134875.37,0
1440,15796834,Rivers,652,Germany,Male,35,7,104015.54,2,1,1,55207.88,0
1441,15702434,Hsieh,850,France,Female,30,3,0,2,1,0,116692.8,0
1442,15761340,Bullen,521,France,Male,22,5,0,2,1,1,99828.45,0
1443,15574743,Chiu,577,Spain,Male,29,2,0,1,1,1,168924.41,0
1444,15721377,Chou,833,France,Female,34,3,144751.81,1,0,0,166472.81,0
1445,15587978,Boothby,455,Germany,Female,37,6,170057.62,1,0,1,54398.56,0
1446,15705521,Pisani,548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0
1447,15573888,Ponomaryov,648,Germany,Female,43,1,107963.38,1,0,0,186438.86,1
1448,15735080,Cummins,508,France,Female,64,2,0,1,1,1,6076.62,0
1449,15804038,Quinn,740,France,Male,44,9,0,1,0,1,96528,1
1450,15597309,Howell,749,Spain,Male,36,7,0,2,0,0,80134.65,0
1451,15797665,Docherty,730,France,Female,27,7,0,2,1,0,144099.48,0
1452,15616172,Ubanwa,838,France,Male,31,2,0,2,1,0,8222.96,0
1453,15618647,Kornilova,744,France,Male,29,1,43504.42,1,1,1,119327.75,0
1454,15616471,Milne,599,Spain,Male,51,0,0,1,1,1,175235.99,0
1455,15596011,Artyomova,529,Spain,Male,34,9,0,1,1,1,93208.22,0
1456,15602010,Zikoranaudodimma,850,Germany,Female,45,5,103909.86,1,1,0,60083.11,1
1457,15754261,Ho,648,Spain,Male,42,2,98795.61,2,1,0,89123.99,0
1458,15799964,Campbell,669,Germany,Female,30,7,139872.81,1,1,0,188795.85,0
1459,15643696,Young,611,France,Male,49,3,0,2,1,1,142917.54,0
1460,15712551,Shen,622,Germany,Female,58,7,116922.25,1,1,0,120415.61,1
1461,15642530,Coates,706,Germany,Female,47,10,144090.42,1,1,0,140938.95,1
1462,15637644,Hanson,667,France,Female,24,4,0,2,0,1,34335.55,0
1463,15610379,Barclay-Harvey,599,France,Male,30,9,105443.68,1,1,1,121124.53,0
1464,15595228,Wanliss,815,France,Male,45,7,0,1,0,1,52885.23,1
1465,15663234,Bishop,508,France,Female,60,7,143262.04,1,1,1,129562.74,0
1466,15587835,Osinachi,850,France,Male,41,3,136416.82,1,0,1,57844.26,0
1467,15665014,Middleton,458,Spain,Male,36,5,0,2,1,0,79723.78,0
1468,15800688,Ch'en,495,Spain,Female,42,7,0,2,0,0,130404.53,0
1469,15777211,Herrera,515,France,Male,65,7,92113.61,1,1,1,142548.33,0
1470,15659677,Beluchi,746,France,Male,47,8,142382.03,1,1,1,62086.62,0
1471,15639530,Buda,679,Spain,Male,42,2,0,1,1,1,168294.27,0
1472,15616709,Bunton,587,Germany,Female,38,0,132122.42,2,0,0,31730.32,0
1473,15815530,Chin,612,France,Female,42,10,75497.51,1,0,0,149682.78,0
1474,15727556,O'Donnell,744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0
1475,15697997,Jamieson,602,France,Male,33,5,164704.38,1,0,1,180716.1,1
1476,15752534,Mironov,744,France,Male,36,10,0,2,1,1,182867.84,0
1477,15711489,Azikiwe,760,Spain,Female,32,2,0,1,1,1,114565.35,0
1478,15645517,Philip,850,Spain,Male,22,2,0,2,1,1,9684.52,0
1479,15605534,Turnbull,644,Germany,Female,51,4,95560.04,1,0,0,72628.84,1
1480,15778959,Brookes,606,France,Female,36,10,0,2,0,1,155641.46,0
1481,15794056,Johnston,668,France,Female,46,2,0,3,1,0,89048.46,1
1482,15603246,Genovesi,498,France,Male,73,2,170241.7,2,1,1,165407.96,0
1483,15645355,Macleod,677,Germany,Male,34,3,126729.41,1,1,1,26106.39,1
1484,15793491,Cherkasova,714,Germany,Male,26,3,119545.48,2,1,0,65482.94,0
1485,15648881,Tsai,581,Germany,Male,40,0,101016.53,1,0,1,7926.35,1
1486,15750466,Rhodes,790,Germany,Male,42,1,85839.62,1,1,0,198182.73,0
1487,15624775,Onyeoruru,729,France,Male,67,2,94203.8,1,0,1,102391.06,0
1488,15622518,Stephenson,768,France,Female,26,5,51116.26,1,1,1,70454.79,1
1489,15749130,Dyer,621,Germany,Male,27,1,74298.43,1,1,1,52581.96,0
1490,15628008,Monds,781,Spain,Female,29,6,98759.89,1,0,0,112202.64,0
1491,15630725,Johnson,649,France,Female,45,5,92786.66,1,1,0,173365.9,1
1492,15657566,Wieck,634,Germany,Male,24,8,103097.85,1,1,1,157577.29,0
1493,15812720,Hooker,807,Germany,Male,37,10,130110.45,2,0,1,172097.95,0
1494,15715622,To Rot,583,France,Female,57,3,238387.56,1,0,1,147964.99,1
1495,15604963,Fraser,661,France,Male,39,5,0,2,0,0,181461.46,0
1496,15654870,Longo,759,France,Female,45,8,0,2,1,1,99251.24,0
1497,15795186,Leonard,562,France,Male,38,5,0,1,1,0,115700.2,0
1498,15750104,Chan,718,Germany,Male,43,5,132615.73,2,1,0,32999.1,0
1499,15761886,Franklin,740,France,Male,36,4,172381.8,1,1,1,86480.29,0
1500,15780124,Blair,841,France,Male,74,9,108131.53,1,0,1,60830.38,0
1501,15720371,McLean,652,France,Female,51,3,0,1,1,0,173989.47,1
1502,15756655,Madukaife,632,France,Female,34,2,0,2,0,0,165385.55,0
1503,15699486,Johnson,745,Spain,Male,34,7,132944.53,1,1,1,31802.92,0
1504,15589017,Chiu,547,Germany,Male,55,4,111362.76,3,1,0,16922.28,1
1505,15768163,Griffin,655,Germany,Female,46,7,137145.12,1,1,0,115146.4,1
1506,15652266,Chidiebele,703,Germany,Male,42,9,63227,1,0,1,137316.32,0
1507,15772798,Chikezie,711,Spain,Female,28,5,0,2,1,1,93959.96,0
1508,15764105,Milne,475,France,Female,57,1,0,2,1,0,89248.99,0
1509,15578787,Goddard,641,France,Female,52,4,0,1,1,0,90964.54,1
1510,15590146,Mao,630,France,Male,50,1,81947.76,1,0,1,63606.22,1
1511,15632736,Liang,850,Germany,Female,30,3,104911.35,2,1,1,42933.26,0
1512,15601387,Yen,721,France,Male,35,10,0,2,1,0,71594.26,0
1513,15617348,Uchechukwu,544,France,Male,44,1,0,2,0,0,69244.24,0
1514,15793671,Watt,606,France,Male,34,5,0,1,1,0,161971.42,0
1515,15733229,Rodriguez,638,Spain,Female,34,7,0,2,0,0,3946.29,0
1516,15791111,Fink,635,France,Female,47,2,125724.95,2,1,0,63236.97,0
1517,15745543,Hughes,687,France,Male,39,7,0,2,1,0,26848.25,0
1518,15721585,Blacklock,628,Germany,Male,29,3,113146.98,2,0,1,124749.08,0
1519,15565996,Arnold,653,France,Male,44,8,0,2,1,1,154639.72,0
1520,15606601,Rishel,561,France,Female,22,6,186788.96,2,1,0,73286.8,0
1521,15767598,Kent,540,Spain,Male,28,8,0,2,0,0,197588.32,0
1522,15661409,Shen,542,France,Female,42,1,0,1,1,1,178256.58,1
1523,15740404,He,758,France,Female,34,3,0,2,1,1,124226.16,0
1524,15642291,Fontaine,685,France,Male,23,8,0,2,1,1,112239.03,0
1525,15571221,Bergamaschi,747,Germany,Male,58,7,116313.57,1,1,1,190696.35,1
1526,15709459,Oluchi,698,Spain,Female,63,5,0,1,1,1,173576.71,0
1527,15729574,Lu,616,Spain,Male,71,4,0,2,1,1,173599.38,0
1528,15639217,McKenzie,806,France,Male,34,6,0,2,0,0,100809.99,0
1529,15567839,Gordon,501,France,Male,42,9,114631.23,1,0,1,91429.74,0
1530,15574296,Kambinachi,757,France,Male,23,2,80673.96,2,1,0,93991.65,0
1531,15703778,Hughes,728,France,Male,33,8,129907.63,1,0,1,36083.96,0
1532,15749851,Brookes,702,Spain,Female,26,4,135219.57,1,0,1,59747.63,0
1533,15603481,Robinson,689,Spain,Female,55,4,0,2,1,1,58442.25,0
1534,15736420,Macdonald,596,France,Male,21,4,210433.08,2,0,1,197297.77,1
1535,15730796,Barker,627,France,Female,21,7,98993.02,1,1,1,169156.64,0
1536,15600392,Amaechi,735,France,Female,53,8,123845.36,2,0,1,170454.93,1
1537,15729954,Azuka,586,France,Female,28,5,0,3,1,0,170487.4,1
1538,15642816,De Salis,850,France,Female,27,7,43658.33,2,1,1,3025.49,0
1539,15685243,Jamieson,736,France,Female,63,10,0,2,0,1,502.7,0
1540,15604732,Milani,483,France,Female,30,9,0,2,0,0,136356.97,0
1541,15610271,Andreev,684,Spain,Female,42,3,103210.27,1,1,0,31002.03,0
1542,15600724,Scott,567,Germany,Male,29,5,129750.68,1,1,0,109257.59,0
1543,15569178,Kharlamov,570,France,Female,18,4,82767.42,1,1,0,71811.9,0
1544,15704483,Lorenzo,724,France,Male,40,6,0,2,0,0,106149.48,0
1545,15690664,Liang,729,Spain,Male,37,10,0,2,1,0,100862.54,0
1546,15693267,Dickson,679,Germany,Female,34,7,121063.85,1,1,0,56984.58,0
1547,15748597,Chester,844,Spain,Male,56,5,99529.7,1,0,1,157230.06,1
1548,15569917,Obijiaku,706,Spain,Male,30,6,87609.68,2,0,0,137674.55,1
1549,15617877,Jessop,607,France,Male,44,0,0,2,1,1,81140.09,0
1550,15664759,Lamb,675,Spain,Male,32,10,0,2,1,0,191545.65,0
1551,15576044,Macdonald,579,Germany,Male,28,6,150329.15,1,1,0,145558.42,0
1552,15810942,Chiemela,445,Germany,Female,61,2,137655.31,1,0,1,29909.84,0
1553,15628936,Archer,692,Spain,Male,28,9,118945.09,1,0,0,16064.25,1
1554,15789548,Giordano,592,France,Female,37,7,0,2,1,1,126726.33,0
1555,15754443,Fadden,443,France,Female,35,9,108308,1,1,0,129031.19,1
1556,15597467,Duncan,606,France,Female,71,8,0,2,1,1,169741.96,0
1557,15648479,Stephenson,655,France,Female,45,0,0,2,1,0,166830.71,0
1558,15792176,Henty,698,Spain,Female,40,0,92053.44,1,1,1,143681.83,0
1559,15698522,Thomas,660,Germany,Male,39,9,134599.33,2,1,0,183095.87,0
1560,15768945,Chibueze,627,France,Male,27,1,62092.9,1,1,1,105887.04,0
1561,15810203,Manning,499,Germany,Female,44,6,77627.33,2,1,0,108222.68,0
1562,15624471,Chikwado,850,France,Male,37,6,0,2,1,0,109291.22,0
1563,15814750,Ricci,629,Spain,Male,34,8,0,2,1,1,180595.02,0
1564,15761600,White,713,France,Male,43,5,86394.14,1,1,1,130001.13,0
1565,15815043,McMillan,645,Spain,Male,49,8,0,2,1,0,162012.6,0
1566,15751084,Mancini,712,France,Female,29,8,140170.61,1,1,1,38170.04,0
1567,15588904,Balashova,692,France,Male,33,9,0,1,1,0,113505.93,1
1568,15746674,Miller,730,France,Female,47,7,0,1,1,0,33373.26,1
1569,15738907,Tobenna,798,France,Female,60,6,96956.1,1,1,0,31907.44,1
1570,15625944,Buccho,664,France,Male,58,5,98668.18,1,1,1,60887.58,0
1571,15809999,Gordon,709,France,Female,41,3,150300.65,2,1,0,71672.86,0
1572,15718779,Clark,780,France,Male,34,1,0,1,1,1,64804.04,0
1573,15711015,Hammonds,743,France,Male,36,4,0,2,1,1,190911.02,0
1574,15665221,Nwebube,630,France,Male,26,7,129837.72,2,0,1,197001.15,0
1575,15595036,Doherty,726,Germany,Male,30,7,92847.59,1,1,0,146154.06,0
1576,15575498,Gould,705,France,Female,39,5,149379.66,2,1,0,96075.55,0
1577,15681956,Bailey,684,France,Male,34,9,0,2,1,1,65257.57,0
1578,15578788,Bibi,786,Spain,Male,40,6,0,2,0,0,41248.8,0
1579,15752488,Emery,733,Spain,Female,31,9,102289.85,1,1,1,115441.66,0
1580,15633650,Woods,677,Germany,Female,41,8,146720.98,2,1,1,4195.84,0
1581,15677324,Botts,683,Germany,Male,73,9,124730.26,1,1,1,51999.5,0
1582,15601569,Ndubueze,598,France,Female,40,2,171178.25,1,1,0,137980.58,1
1583,15569209,Amaechi,464,Spain,Female,34,5,76001.57,1,1,1,158668.87,0
1584,15755084,Bezrukova,531,France,Male,37,7,121854.45,1,1,0,147521.35,0
1585,15752588,Vasilyeva,664,France,Male,36,1,0,2,1,1,95372.64,0
1586,15634591,Saunders,850,France,Male,33,8,73059.38,1,1,1,186281,0
1587,15813741,Nnachetam,549,Spain,Male,25,6,193858.2,1,0,1,21600.11,0
1588,15575399,Somadina,480,France,Female,42,1,152160.21,2,1,0,101778.9,0
1589,15673995,Tu,516,Spain,Female,65,9,102541.1,1,1,0,181490.42,0
1590,15795963,Fiorentini,687,France,Male,34,7,129895.19,1,0,1,28698.17,0
1591,15578825,Golubev,734,France,Female,29,0,139994.66,1,1,0,17744.72,0
1592,15793693,Mahomed,694,France,Male,60,9,0,1,1,1,57088.97,0
1593,15626612,Yin,741,Spain,Male,40,4,104784.23,1,1,0,135163.76,1
1594,15638621,Simmons,735,Spain,Male,39,1,60374.98,1,1,0,40223.74,0
1595,15662533,Porter,598,Spain,Female,23,6,0,2,1,0,153229.19,0
1596,15731751,Osinachi,437,France,Female,26,1,120923.52,1,0,1,78854.57,0
1597,15801915,Rendall,529,France,Female,31,6,152310.55,1,1,0,13054.25,0
1598,15711733,Rapuokwu,753,France,Male,48,4,0,2,0,1,146821.42,0
1599,15779481,Swadling,628,France,Male,34,4,158741.43,2,1,1,126192.54,0
1600,15597914,Evdokimov,641,Germany,Female,51,2,117306.69,4,1,1,26912.72,1
1601,15582847,Yermakova,662,France,Male,26,0,0,2,0,1,72929.96,0
1602,15664227,Threatt,506,Germany,Male,28,8,53053.76,1,0,1,24577.34,0
1603,15747534,Torkelson,595,France,Male,46,10,0,1,1,0,73489.15,1
1604,15732610,Ahern,745,France,Female,28,6,0,2,1,0,154389.18,0
1605,15665378,Shen,499,France,Female,46,6,0,2,1,0,73457.55,0
1606,15602405,Ryrie,703,Germany,Female,38,9,99167.54,1,1,0,65720.92,0
1607,15693817,Ferrari,539,Spain,Male,28,5,0,2,1,0,48382.4,0
1608,15738448,Sanford,480,Germany,Female,25,3,174330.35,2,0,0,181647.13,0
1609,15625524,Rowe,512,France,Male,40,5,0,2,1,1,146457.83,0
1610,15793881,Mitchell,721,France,Female,35,6,118273.83,1,0,1,3086.89,0
1611,15796370,Shah,604,Spain,Male,40,5,155455.43,1,0,1,113581.85,0
1612,15812513,Nnaife,599,Germany,Male,45,10,103583.05,1,1,0,132127.69,1
1613,15570990,Begley,520,Spain,Female,30,4,145222.99,2,0,0,145160.96,0
1614,15644446,Norton,672,France,Female,28,6,0,1,0,1,8814.69,0
1615,15762045,Gilchrist,474,Germany,Female,37,5,142688.57,2,1,1,110953.33,0
1616,15681174,Zuev,730,France,Male,39,1,116537.6,1,0,0,145679.6,0
1617,15798844,Chijindum,678,France,Male,54,7,128914.97,1,0,0,191746.23,1
1618,15743532,Ball,704,Germany,Male,27,5,147004.34,1,1,0,64381.33,1
1619,15628972,Nebeolisa,699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1
1620,15807709,Kirby,714,Germany,Female,55,9,180075.22,1,1,1,100127.71,0
1621,15703413,Montes,519,France,Female,38,7,125328.56,1,1,0,188225.67,0
1622,15794414,Forbes,507,Spain,Male,46,6,92783.68,1,1,1,51424.29,0
1623,15813034,Martin,727,Spain,Male,38,2,62276.99,1,1,1,59280.79,0
1624,15616929,De Luca,730,Spain,Male,62,5,112181.08,1,0,1,61513.87,0
1625,15653065,Nwabugwu,530,Spain,Female,22,7,0,2,1,0,104170.48,0
1626,15645353,Chubb,607,France,Male,26,1,0,1,1,0,29818.2,0
1627,15578462,Hs?,596,Spain,Female,76,9,134208.25,1,1,1,13455.43,0
1628,15684645,Ajuluchukwu,704,Germany,Male,41,9,62078.21,2,1,0,129050.67,0
1629,15797822,Kingsley,678,France,Male,28,2,109137.12,1,1,1,58814.41,0
1630,15582519,Seleznyov,479,France,Male,47,6,121797.09,1,0,1,5811.9,1
1631,15618437,Singleton,567,Spain,Male,34,10,0,2,0,1,161571.79,0
1632,15779052,Ballard,604,Germany,Female,25,5,157780.84,2,1,1,58426.81,0
1633,15570859,Froggatt,626,Germany,Male,36,2,181671.16,2,1,1,57531.14,0
1634,15568104,Zubarev,749,France,Female,26,6,0,2,0,1,34948.77,0
1635,15624729,Tsao,594,France,Male,27,0,197041.8,1,0,0,151912.49,0
1636,15681402,Ngozichukwuka,763,Germany,Female,61,1,66101.89,1,1,1,143981.27,0
1637,15573348,Maclean,850,France,Male,35,9,102050.47,1,1,1,3769.71,0
1638,15760085,Calabresi,684,Germany,Female,48,10,126384.42,1,1,1,198129.36,0
1639,15750728,Kaur,586,Spain,Female,42,2,0,1,1,0,102889.34,0
1640,15799128,Matthews,608,Spain,Female,38,9,102406.76,1,0,1,57600.66,0
1641,15815560,Bogle,666,Germany,Male,74,7,105102.5,1,1,1,46172.47,0
1642,15702190,Fan,672,Spain,Male,43,5,0,2,1,1,64515.5,0
1643,15592854,Garcia,705,France,Male,25,3,113736.27,1,0,1,196864.61,0
1644,15733261,Kung,688,Spain,Female,35,6,0,1,1,0,25488.43,1
1645,15800233,Okwuadigbo,850,France,Female,40,5,0,2,1,0,35034.15,0
1646,15626212,Wark,616,France,Male,29,9,0,1,1,1,166984.44,0
1647,15678725,Chamberlin,658,France,Female,29,8,0,2,0,1,130461.09,0
1648,15786167,Andreyeva,649,Spain,Male,20,5,0,2,1,1,58309.54,0
1649,15741385,Gallop,710,Germany,Male,45,9,108231.37,1,1,1,188574.08,0
1650,15691111,Pai,648,Germany,Female,42,8,121980.56,2,1,0,4027.02,0
1651,15763859,Brown,840,France,Female,43,7,0,2,1,0,90908.95,0
1652,15795166,Creswell,618,Germany,Male,42,8,153572.31,2,1,1,76679.6,0
1653,15718765,Maclean,501,Spain,Male,43,6,104533.24,1,0,0,81123.59,1
1654,15758513,McDonald,569,France,Male,43,7,0,2,1,0,52534.81,0
1655,15812766,Golubeva,490,Spain,Male,40,6,156111.08,1,0,0,190889.13,0
1656,15616240,Yeh,530,Spain,Male,37,4,0,2,1,1,164844.37,0
1657,15732832,Jideofor,707,France,Female,40,5,0,2,1,0,41052.82,0
1658,15685329,McKenzie,531,France,Female,63,1,114715.71,1,0,1,24506.95,1
1659,15802106,Craig,418,France,Male,34,8,155973.88,1,1,0,154208.96,0
1660,15696812,Lazareva,586,Spain,Male,42,6,0,2,1,1,123410.23,0
1661,15800116,Bowman,712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0
1662,15671973,Chukwuemeka,467,Spain,Male,39,5,0,2,1,1,7415.96,0
1663,15573319,Azubuike,493,Germany,Female,35,8,178317.6,1,0,0,197428.64,0
1664,15624695,Otitodilinna,662,Spain,Female,72,7,140301.72,1,0,1,179258.67,0
1665,15684395,Enderby,446,Spain,Female,45,10,125191.69,1,1,1,128260.86,1
1666,15787772,Hansen,759,France,Female,38,1,104091.29,1,0,0,91561.91,0
1667,15750549,Akobundu,660,Germany,Male,30,1,84440.1,2,1,1,60485.98,0
1668,15805429,Murray,699,Germany,Male,59,3,106819.65,1,0,1,163570.25,0
1669,15771702,Roberts,567,France,Female,35,5,166118.45,2,1,0,127827.18,0
1670,15693018,Ermakova,678,Germany,Male,23,10,115563.71,1,1,1,91633.53,0
1671,15716491,Akabueze,710,Spain,Female,51,4,93656.95,1,0,1,141400.51,1
1672,15697597,Chiemenam,631,France,Male,26,1,149144.61,1,0,1,123697.95,0
1673,15759456,Lupton,609,Spain,Male,34,7,140694.78,2,1,0,46266.63,0
1674,15667417,Tao,572,France,Male,33,9,68193.72,1,1,0,19998.31,0
1675,15747323,Vasilyeva,535,Spain,Male,48,9,109472.47,1,1,0,157358.43,1
1676,15614813,Cocci,777,Germany,Female,46,0,107362.8,1,1,0,487.3,0
1677,15739131,Whitworth,718,Germany,Male,28,4,65643.3,1,1,0,28760.99,0
1678,15620832,Dean,723,France,Female,35,0,0,2,0,1,61290.99,0
1679,15669606,Chu,690,France,Male,33,5,0,2,1,0,138017.68,0
1680,15699963,Scott,571,France,Male,38,1,121405.04,1,1,1,154844.22,0
1681,15621834,Game,700,Spain,Female,43,0,0,2,1,0,59475.35,0
1682,15622833,Mahon,835,Germany,Female,29,10,130420.2,2,0,0,106276.55,0
1683,15613787,Chidubem,505,Spain,Male,35,8,116932.59,1,1,0,91092.84,0
1684,15756560,Moran,599,Spain,Female,46,7,81742.84,2,1,0,83282.21,0
1685,15784130,He,850,Germany,Female,30,8,154870.28,1,1,1,54191.38,0
1686,15581968,Reid,745,France,Female,33,1,0,2,1,1,174431.01,0
1687,15775042,Ku,615,France,Female,23,4,0,2,1,0,196476.19,0
1688,15698294,Royster,635,Spain,Male,31,1,0,2,1,0,135382.23,0
1689,15682472,Culbreth,828,France,Male,34,8,129433.34,2,0,0,38131.77,0
1690,15649086,Patterson,596,France,Male,42,7,0,2,1,1,121568.37,0
1691,15587690,Madueke,592,France,Male,28,2,116498.22,1,1,0,144290.25,0
1692,15693771,Y?an,651,Spain,Female,45,8,95922.9,1,1,0,84782.42,1
1693,15641582,Chibugo,735,Germany,Male,43,10,123180.01,2,1,1,196673.28,0
1694,15658100,Piccio,695,France,Female,42,0,0,2,0,1,140724.64,0
1695,15633834,Milne,700,Germany,Female,28,3,99705.69,2,0,0,146723.72,0
1696,15812982,Francis,509,Spain,Male,38,2,0,1,0,0,168460.12,0
1697,15664639,McGregor,645,France,Male,19,9,128514.84,1,0,0,175969.19,0
1698,15796569,Donaldson,831,Spain,Female,44,10,0,1,0,1,47729.33,0
1699,15751531,Shaw,598,Spain,Male,41,8,0,2,1,1,161954.43,0
1700,15789669,Hsia,510,France,Male,65,2,0,2,1,1,48071.61,0
1701,15647546,Carvosso,688,Germany,Female,40,8,150679.71,2,0,1,196226.38,0
1702,15721189,Kung,666,France,Female,66,7,0,2,1,1,99792.82,0
